date,quantity,unit_price,shipment_price,total_price,status,quarter,month,year,category,product,customer,city,state,postal_code,country,region,dealsize
2004-09-21 14:30:00,26,100.0,1165.32,3765.32,Shipped,1,9,2004,Trucks and Buses,S18_2319,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-11-14 05:30:00,22,98.18,0.0,2159.96,Shipped,2,11,2004,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2004-01-20 12:00:00,34,99.41,0.0,3379.94,Shipped,2,1,2004,Trucks and Buses,S18_2319,Handji Gifts& Co,Singapore,,69045,Singapore,APAC,Medium
2004-05-07 07:00:00,50,100.0,93.5,5093.5,Shipped,3,5,2004,Trucks and Buses,S18_2319,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-06-03 22:00:00,48,100.0,973.44,5773.44,Shipped,3,6,2004,Trucks and Buses,S18_2319,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Medium
2004-02-29 20:30:00,41,100.0,428.86,4528.86,Shipped,3,2,2004,Trucks and Buses,S18_2319,Land of Toys Inc.,NYC,NY,10022,USA,NA,Medium
2004-10-28 17:00:00,36,100.0,1216.08,4816.08,Shipped,4,10,2004,Trucks and Buses,S18_2319,Marta's Replicas Co.,Cambridge,MA,51247,USA,NA,Medium
2004-02-15 12:00:00,29,100.0,516.78,3416.78,Shipped,4,2,2004,Trucks and Buses,S18_2319,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,NA,Medium
2004-10-16 12:30:00,33,37.48,0.0,1236.84,Shipped,4,10,2004,Trucks and Buses,S18_2319,Vitachrome Inc.,NYC,NY,10022,USA,NA,Small
2004-11-08 06:30:00,46,100.0,1214.86,5814.86,On Hold,4,11,2004,Trucks and Buses,S18_2319,"Volvo Model Replicas, Co",Lule,,S-958 22,Sweden,EMEA,Medium
2004-12-04 19:30:00,38,100.0,1423.48,5223.48,Shipped,4,12,2004,Trucks and Buses,S18_2319,Muscle Machine Inc,NYC,NY,10022,USA,NA,Medium
2004-02-20 22:00:00,20,36.42,0.0,728.4,Shipped,4,2,2004,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-06-23 09:00:00,22,100.0,1749.0,3949.0,Shipped,1,6,2005,Trucks and Buses,S18_2319,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2005-11-15 14:45:00,27,100.0,1143.99,3843.99,Shipped,1,11,2005,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-08-16 08:45:00,56,98.18,0.0,5498.08,Shipped,2,8,2005,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-04-25 19:45:00,38,99.41,0.0,3777.58,In Process,2,4,2005,Trucks and Buses,S18_2319,La Rochelle Gifts,Nantes,,44000,France,EMEA,Medium
2003-04-05 18:35:00,25,100.0,1282.0,3782.0,Shipped,1,4,2003,Vintage Cars,S18_2325,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2003-06-19 03:55:00,33,100.0,559.68,3859.68,Shipped,1,6,2003,Vintage Cars,S18_2325,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2003-07-08 02:50:00,42,100.0,231.84,4431.84,Shipped,2,7,2003,Vintage Cars,S18_2325,Signal Gift Stores,Las Vegas,NV,83030,USA,NA,Medium
2003-05-02 14:20:00,33,100.0,1650.33,4950.33,Shipped,3,5,2003,Vintage Cars,S18_2325,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,NA,Medium
2003-07-19 13:30:00,38,100.0,499.7,4299.7,Shipped,4,7,2003,Vintage Cars,S18_2325,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Medium
2003-12-01 09:25:00,31,100.0,1392.83,4492.83,Shipped,4,12,2003,Vintage Cars,S18_2325,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Medium
2003-04-19 17:20:00,20,100.0,212.0,2212.0,Shipped,4,4,2003,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2003-07-05 06:10:00,44,100.0,242.88,4642.88,Shipped,4,7,2003,Vintage Cars,S18_2325,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,APAC,Medium
2003-06-01 15:20:00,26,100.0,606.32,3206.32,Shipped,4,6,2003,Vintage Cars,S18_2325,Muscle Machine Inc,NYC,NY,10022,USA,NA,Medium
2004-08-29 07:30:00,27,100.0,904.23,3604.23,Shipped,1,8,2004,Vintage Cars,S18_2325,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Medium
2004-05-16 18:30:00,46,100.0,2417.76,7017.76,Shipped,1,5,2004,Vintage Cars,S18_2325,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Large
2004-07-21 01:00:00,47,100.0,1454.18,6154.18,Shipped,2,7,2004,Vintage Cars,S18_2325,Diecast Collectables,Boston,MA,51003,USA,NA,Medium
2004-05-01 01:30:00,37,100.0,1050.8,4750.8,Shipped,3,5,2004,Vintage Cars,S18_2325,Amica Models & Co.,Torino,,10100,Italy,EMEA,Medium
2004-02-23 02:00:00,31,100.0,722.92,3822.92,Shipped,3,2,2004,Vintage Cars,S18_2325,Handji Gifts& Co,Singapore,,69045,Singapore,APAC,Medium
2004-07-23 11:30:00,24,100.0,40.8,2440.8,Shipped,4,7,2004,Vintage Cars,S18_2325,Auto Assoc. & Cie.,Versailles,,78000,France,EMEA,Small
2004-02-10 15:00:00,31,100.0,1629.36,4729.36,Shipped,4,2,2004,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-09-13 18:00:00,50,100.0,7536.5,12536.5,Shipped,4,9,2004,Vintage Cars,S18_2325,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Large
2004-05-31 22:30:00,35,64.69,0.0,2264.15,Shipped,4,5,2004,Vintage Cars,S18_2325,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Small
2004-12-06 10:30:00,30,100.0,928.2,3928.2,Shipped,4,12,2004,Vintage Cars,S18_2325,Marseille Mini Autos,Marseille,,13008,France,EMEA,Medium
2004-04-02 02:00:00,29,100.0,730.22,3630.22,Shipped,4,4,2004,Vintage Cars,S18_2325,Lyon Souveniers,Paris,,75508,France,EMEA,Medium
2005-03-31 17:30:00,27,100.0,1496.07,4196.07,Resolved,1,3,2005,Vintage Cars,S18_2325,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Medium
2005-01-19 06:00:00,40,100.0,931.6,4931.6,Shipped,1,1,2005,Vintage Cars,S18_2325,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2005-09-22 15:00:00,31,98.99,0.0,3068.69,Shipped,1,9,2005,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2005-08-14 02:00:00,6,100.0,185.64,785.64,Shipped,2,8,2005,Vintage Cars,S18_2325,Handji Gifts& Co,Singapore,,69045,Singapore,APAC,Small
2005-10-10 02:45:00,45,100.0,477.0,4977.0,In Process,2,10,2005,Vintage Cars,S18_2325,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,APAC,Medium
2003-03-10 07:25:00,22,54.09,0.0,1189.98,Shipped,1,3,2003,Trucks and Buses,S18_2432,Baane Mini Imports,Stavern,,4110,Norway,EMEA,Small
2003-11-18 03:50:00,45,68.67,0.0,3090.15,Shipped,2,11,2003,Trucks and Buses,S18_2432,"La Corne D'abondance, Co.",Paris,,75012,France,EMEA,Medium
2003-06-09 20:45:00,43,65.02,0.0,2795.86,Shipped,2,6,2003,Trucks and Buses,S18_2432,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Small
2003-10-18 01:05:00,46,61.99,0.0,2851.54,Shipped,3,10,2003,Trucks and Buses,S18_2432,Technics Stores Inc.,Burlingame,CA,94217,USA,NA,Small
2003-08-15 09:15:00,39,69.28,0.0,2701.92,Shipped,3,8,2003,Trucks and Buses,S18_2432,"Oulu Toy Supplies, Inc.",Oulu,,90110,Finland,EMEA,Small
2003-05-29 18:40:00,31,71.1,0.0,2204.1,Shipped,4,5,2003,Trucks and Buses,S18_2432,"Dragon Souveniers, Ltd.",Singapore,,79903,Singapore,Japan,Small
2003-11-08 03:30:00,41,69.28,0.0,2840.48,Shipped,4,11,2003,Trucks and Buses,S18_2432,"Stylish Desk Decors, Co.",London,,WX3 6FW,UK,EMEA,Small
2003-01-10 15:45:00,44,60.16,0.0,2647.04,Shipped,4,1,2003,Trucks and Buses,S18_2432,"Iberia Gift Imports, Corp.",Sevilla,,41101,Spain,EMEA,Small
2003-11-14 14:00:00,45,70.49,0.0,3172.05,Shipped,4,11,2003,Trucks and Buses,S18_2432,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Medium
2003-05-29 01:30:00,37,69.89,0.0,2585.93,Shipped,4,5,2003,Trucks and Buses,S18_2432,Diecast Collectables,Boston,MA,51003,USA,NA,Small
2004-11-28 07:30:00,35,61.38,0.0,2148.3,Shipped,1,11,2004,Trucks and Buses,S18_2432,Handji Gifts& Co,Singapore,,69045,Singapore,APAC,Small
2004-12-08 21:00:00,28,59.55,0.0,1667.4,Shipped,1,12,2004,Trucks and Buses,S18_2432,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2004-01-16 04:00:00,30,61.99,0.0,1859.7,Shipped,2,1,2004,Trucks and Buses,S18_2432,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2004-12-12 09:30:00,30,49.22,0.0,1476.6,Shipped,2,12,2004,Trucks and Buses,S18_2432,Handji Gifts& Co,Singapore,,69045,Singapore,APAC,Small
2004-01-24 20:00:00,25,69.28,0.0,1732.0,Shipped,3,1,2004,Trucks and Buses,S18_2432,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2004-04-05 21:00:00,29,57.73,0.0,1674.17,Shipped,3,4,2004,Trucks and Buses,S18_2432,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Small
2004-12-22 10:00:00,26,57.73,0.0,1500.98,Shipped,3,12,2004,Trucks and Buses,S18_2432,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,EMEA,Small
2004-12-11 20:30:00,41,53.48,0.0,2192.68,Shipped,4,12,2004,Trucks and Buses,S18_2432,Marta's Replicas Co.,Cambridge,MA,51247,USA,NA,Small
2004-12-13 11:30:00,34,52.87,0.0,1797.58,Shipped,4,12,2004,Trucks and Buses,S18_2432,Canadian Gift Exchange Network,Vancouver,BC,V3F 2K1,Canada,NA,Small
2004-02-29 07:30:00,35,61.21,0.0,2142.35,Shipped,4,2,2004,Trucks and Buses,S18_2432,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Small
2004-12-28 02:30:00,34,61.38,0.0,2086.92,On Hold,4,12,2004,Trucks and Buses,S18_2432,"Volvo Model Replicas, Co",Lule,,S-958 22,Sweden,EMEA,Small
2004-08-31 11:30:00,50,100.0,1834.5,6834.5,Shipped,4,8,2004,Trucks and Buses,S18_2432,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Medium
2004-06-30 17:30:00,41,61.99,0.0,2541.59,Shipped,4,6,2004,Trucks and Buses,S18_2432,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2005-10-20 00:00:00,22,96.86,0.0,2130.92,Shipped,1,10,2005,Trucks and Buses,S18_2432,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Small
2005-03-14 05:45:00,35,48.62,0.0,1701.7,Shipped,1,3,2005,Trucks and Buses,S18_2432,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Small
2005-05-22 10:30:00,44,38.5,0.0,1694.0,Shipped,1,5,2005,Trucks and Buses,S18_2432,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Small
2005-08-21 16:30:00,47,61.99,0.0,2913.53,Shipped,2,8,2005,Trucks and Buses,S18_2432,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-01-01 18:15:00,19,49.22,0.0,935.18,In Process,2,1,2005,Trucks and Buses,S18_2432,La Rochelle Gifts,Nantes,,44000,France,EMEA,Small
2003-01-12 10:40:00,34,90.39,0.0,3073.26,Shipped,1,1,2003,Planes,S18_2581,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Medium
2003-09-10 11:50:00,29,71.81,0.0,2082.49,Shipped,2,9,2003,Planes,S18_2581,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Small
2003-12-13 21:50:00,49,69.27,0.0,3394.23,Shipped,2,12,2003,Planes,S18_2581,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2003-12-04 23:15:00,30,85.32,0.0,2559.6,Shipped,3,12,2003,Planes,S18_2581,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Small
2003-09-06 13:25:00,21,70.96,0.0,1490.16,Shipped,4,9,2003,Planes,S18_2581,Technics Stores Inc.,Burlingame,CA,94217,USA,NA,Small
2004-04-12 09:00:00,50,76.88,0.0,3844.0,Shipped,1,4,2004,Planes,S18_2581,Osaka Souveniers Co.,Osaka,Osaka,530-0003,Japan,Japan,Medium
2004-05-09 11:00:00,47,100.0,24.91,4724.91,Shipped,1,5,2004,Planes,S18_2581,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Medium
2004-07-31 21:00:00,24,76.03,0.0,1824.72,Shipped,2,7,2004,Planes,S18_2581,"Royal Canadian Collectables, Ltd.",Tsawassen,BC,T2F 8M4,Canada,NA,Small
2004-06-18 13:00:00,27,98.84,0.0,2668.68,Shipped,2,6,2004,Planes,S18_2581,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,NA,Small
2004-02-23 15:00:00,33,86.17,0.0,2843.61,Shipped,2,2,2004,Planes,S18_2581,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Small
2004-05-19 18:00:00,35,90.39,0.0,3163.65,Shipped,3,5,2004,Planes,S18_2581,La Rochelle Gifts,Nantes,,44000,France,EMEA,Medium
2004-09-26 05:00:00,31,71.81,0.0,2226.11,Shipped,3,9,2004,Planes,S18_2581,"Norway Gifts By Mail, Co.",Oslo,,N 0106,Norway,EMEA,Small
2004-12-26 05:00:00,25,82.79,0.0,2069.75,Shipped,3,12,2004,Planes,S18_2581,"Clover Collections, Co.",Dublin,,2,Ireland,EMEA,Small
2004-07-01 00:00:00,27,82.79,0.0,2235.33,Shipped,4,7,2004,Planes,S18_2581,Mini Classics,White Plains,NY,24067,USA,NA,Small
2004-10-05 10:00:00,31,100.0,16.43,3116.43,Shipped,4,10,2004,Planes,S18_2581,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Medium
2004-08-16 14:00:00,45,100.0,281.7,4781.7,Resolved,4,8,2004,Planes,S18_2581,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,EMEA,Medium
2004-07-18 08:00:00,27,100.0,110.7,2810.7,Shipped,4,7,2004,Planes,S18_2581,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,106-0032,Japan,Japan,Small
2004-03-10 21:00:00,27,100.0,815.67,3515.67,Shipped,4,3,2004,Planes,S18_2581,Gift Ideas Corp.,Glendale,CT,97561,USA,NA,Medium
2005-09-21 20:45:00,42,69.27,0.0,2909.34,Shipped,1,9,2005,Planes,S18_2581,"Australian Gift Network, Co",South Brisbane,Queensland,4101,Australia,APAC,Small
2005-04-13 15:45:00,21,74.77,0.0,1570.17,Resolved,1,4,2005,Planes,S18_2581,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-09-05 21:30:00,34,76.88,0.0,2613.92,Shipped,1,9,2005,Planes,S18_2581,Reims Collectables,Reims,,51100,France,EMEA,Small
2005-04-06 19:30:00,42,76.03,0.0,3193.26,On Hold,2,4,2005,Planes,S18_2581,Tekni Collectables Inc.,Newark,NJ,94019,USA,NA,Medium
2005-03-08 22:00:00,15,98.84,0.0,1482.6,Shipped,2,3,2005,Planes,S18_2581,L'ordine Souveniers,Reggio Emilia,,42100,Italy,EMEA,Small
2003-04-18 07:00:00,29,70.87,0.0,2055.23,Shipped,1,4,2003,Motorcycles,S18_2625,Land of Toys Inc.,NYC,NY,10022,USA,NA,Small
2003-02-05 18:20:00,46,58.15,0.0,2674.9,Shipped,2,2,2003,Motorcycles,S18_2625,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Small
2003-04-29 00:30:00,30,61.78,0.0,1853.4,Shipped,3,4,2003,Motorcycles,S18_2625,Lyon Souveniers,Paris,,75508,France,EMEA,Small
2003-08-24 16:25:00,30,49.67,0.0,1490.1,Shipped,3,8,2003,Motorcycles,S18_2625,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Small
2003-01-17 02:15:00,42,51.48,0.0,2162.16,Shipped,4,1,2003,Motorcycles,S18_2625,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Small
2003-01-16 00:30:00,46,61.18,0.0,2814.28,Shipped,4,1,2003,Motorcycles,S18_2625,Technics Stores Inc.,Burlingame,CA,94217,USA,NA,Small
2003-04-24 00:20:00,25,64.2,0.0,1605.0,Shipped,4,4,2003,Motorcycles,S18_2625,Daedalus Designs Imports,Lille,,59000,France,EMEA,Small
2003-04-17 22:25:00,32,65.42,0.0,2093.44,Shipped,4,4,2003,Motorcycles,S18_2625,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Small
2003-07-31 08:45:00,30,64.81,0.0,1944.3,Shipped,4,7,2003,Motorcycles,S18_2625,Mini Wheels Co.,San Francisco,CA,,USA,NA,Small
2004-08-25 12:30:00,40,49.67,0.0,1986.8,Shipped,1,8,2004,Motorcycles,S18_2625,Osaka Souveniers Co.,Osaka,Osaka,530-0003,Japan,Japan,Small
2004-07-25 02:30:00,28,60.57,0.0,1695.96,Shipped,1,7,2004,Motorcycles,S18_2625,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Small
2004-10-12 04:30:00,23,55.72,0.0,1281.56,Shipped,2,10,2004,Motorcycles,S18_2625,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,NA,Small
2004-04-16 23:30:00,29,61.18,0.0,1774.22,Shipped,2,4,2004,Motorcycles,S18_2625,Tekni Collectables Inc.,Newark,NJ,94019,USA,NA,Small
2004-01-19 16:30:00,34,58.75,0.0,1997.5,Shipped,2,1,2004,Motorcycles,S18_2625,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Small
2004-05-31 03:00:00,37,63.6,0.0,2353.2,Shipped,3,5,2004,Motorcycles,S18_2625,La Rochelle Gifts,Nantes,,44000,France,EMEA,Small
2004-10-13 00:00:00,20,49.06,0.0,981.2,Shipped,3,10,2004,Motorcycles,S18_2625,Marta's Replicas Co.,Cambridge,MA,51247,USA,NA,Small
2004-07-16 23:30:00,32,48.46,0.0,1550.72,Shipped,3,7,2004,Motorcycles,S18_2625,Atelier graphique,Nantes,,44000,France,EMEA,Small
2004-03-25 05:30:00,34,52.09,0.0,1771.06,Shipped,4,3,2004,Motorcycles,S18_2625,Mini Classics,White Plains,NY,24067,USA,NA,Small
2004-01-21 14:00:00,42,52.7,0.0,2213.4,Shipped,4,1,2004,Motorcycles,S18_2625,Diecast Classics Inc.,Allentown,PA,70267,USA,NA,Small
2004-09-06 10:30:00,38,100.0,1466.04,5266.04,Shipped,4,9,2004,Motorcycles,S18_2625,Land of Toys Inc.,NYC,NY,10022,USA,NA,Medium
2004-08-13 08:00:00,30,62.16,0.0,1864.8,Shipped,4,8,2004,Motorcycles,S18_2625,"Tokyo Collectables, Ltd",Minato-ku,Tokyo,106-0032,Japan,Japan,Small
2005-11-14 20:30:00,23,49.67,0.0,1142.41,Shipped,1,11,2005,Motorcycles,S18_2625,Technics Stores Inc.,Burlingame,CA,94217,USA,NA,Small
2005-08-20 22:15:00,22,53.3,0.0,1172.6,Shipped,1,8,2005,Motorcycles,S18_2625,"Australian Gift Network, Co",South Brisbane,Queensland,4101,Australia,APAC,Small
2005-05-19 09:30:00,39,100.0,3081.0,6981.0,Shipped,1,5,2005,Motorcycles,S18_2625,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,EMEA,Medium
2005-11-08 00:15:00,55,55.72,0.0,3064.6,Shipped,2,11,2005,Motorcycles,S18_2625,Auto Canal Petit,Paris,,75016,France,EMEA,Medium
2005-03-21 20:15:00,36,61.18,0.0,2202.48,Disputed,2,3,2005,Motorcycles,S18_2625,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2003-06-27 09:20:00,26,100.0,1173.38,3773.38,Shipped,1,6,2003,Vintage Cars,S18_2795,"Blauer See Auto, Co.",Frankfurt,,60528,Germany,EMEA,Medium
2003-06-26 16:10:00,31,100.0,1974.39,5074.39,Shipped,1,6,2003,Vintage Cars,S18_2795,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Medium
2003-06-24 12:40:00,34,100.0,3083.46,6483.46,Shipped,2,6,2003,Vintage Cars,S18_2795,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Medium
2003-03-26 01:05:00,41,100.0,3856.46,7956.46,Shipped,3,3,2003,Vintage Cars,S18_2795,Souveniers And Things Co.,Chatswood,NSW,2067,Australia,APAC,Large
2003-08-18 14:30:00,23,100.0,1930.62,4230.62,Shipped,3,8,2003,Vintage Cars,S18_2795,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,NA,Medium
2003-11-29 14:30:00,48,100.0,2409.12,7209.12,Shipped,4,11,2003,Vintage Cars,S18_2795,Corporate Gift Ideas Co.,San Francisco,CA,,USA,NA,Large
2003-11-04 22:15:00,22,100.0,1252.68,3452.68,Shipped,4,11,2003,Vintage Cars,S18_2795,Rovelli Gifts,Bergamo,,24100,Italy,EMEA,Medium
2003-11-19 14:10:00,21,100.0,947.73,3047.73,Shipped,4,11,2003,Vintage Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-09-19 19:00:00,22,100.0,1475.32,3675.32,Shipped,4,9,2003,Vintage Cars,S18_2795,"Australian Collectables, Ltd",Glen Waverly,Victoria,3150,Australia,APAC,Medium
2003-04-16 03:30:00,40,100.0,3492.4,7492.4,Shipped,4,4,2003,Vintage Cars,S18_2795,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Large
2004-07-31 08:00:00,50,100.0,4534.5,9534.5,Shipped,1,7,2004,Vintage Cars,S18_2795,"Corrida Auto Replicas, Ltd",Madrid,,28023,Spain,EMEA,Large
2004-10-28 04:00:00,29,100.0,2679.02,5579.02,Shipped,1,10,2004,Vintage Cars,S18_2795,"Saveley & Henriot, Co.",Lyon,,69004,France,EMEA,Medium
2004-05-02 03:30:00,43,100.0,1650.34,5950.34,Shipped,2,5,2004,Vintage Cars,S18_2795,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-06-13 22:30:00,24,100.0,1326.0,3726.0,Shipped,2,6,2004,Vintage Cars,S18_2795,Mini Caravy,Strasbourg,,67000,France,EMEA,Medium
2004-05-03 18:30:00,22,100.0,2255.0,4455.0,Shipped,3,5,2004,Vintage Cars,S18_2795,Amica Models & Co.,Torino,,10100,Italy,EMEA,Medium
2004-03-06 19:30:00,43,100.0,3972.34,8272.34,Shipped,3,3,2004,Vintage Cars,S18_2795,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Large
2004-09-12 22:30:00,20,100.0,1577.6,3577.6,Shipped,4,9,2004,Vintage Cars,S18_2795,Auto Assoc. & Cie.,Versailles,,78000,France,EMEA,Medium
2004-04-01 06:30:00,25,100.0,1381.25,3881.25,Shipped,4,4,2004,Vintage Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2004-06-10 10:00:00,36,100.0,2197.44,5797.44,Shipped,4,6,2004,Vintage Cars,S18_2795,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2004-07-20 12:00:00,24,52.67,0.0,1264.08,Shipped,4,7,2004,Vintage Cars,S18_2795,"AV Stores, Co.",Manchester,,EC2 5NT,UK,EMEA,Small
2004-05-06 18:00:00,21,100.0,2715.3,4815.3,Shipped,4,5,2004,Vintage Cars,S18_2795,"Australian Collectors, Co.",Melbourne,Victoria,3004,Australia,APAC,Medium
2004-11-29 09:30:00,30,100.0,1462.2,4462.2,Shipped,4,11,2004,Vintage Cars,S18_2795,Lyon Souveniers,Paris,,75508,France,EMEA,Medium
2005-03-30 05:00:00,32,94.79,0.0,3033.28,Resolved,1,3,2005,Vintage Cars,S18_2795,Toys4GrownUps.com,Pasadena,CA,90003,USA,NA,Medium
2005-03-25 15:30:00,21,47.18,0.0,990.78,Shipped,1,3,2005,Vintage Cars,S18_2795,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Small
2005-11-03 10:45:00,26,78.11,0.0,2030.86,Shipped,1,11,2005,Vintage Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Small
2005-05-14 20:00:00,35,100.0,1933.75,5433.75,In Process,2,5,2005,Vintage Cars,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,NA,Medium
2003-06-07 17:15:00,26,100.0,557.44,3157.44,Shipped,1,6,2003,Classic Cars,S18_2870,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,NA,Medium
2003-11-11 00:10:00,46,100.0,561.2,5161.2,Shipped,2,11,2003,Classic Cars,S18_2870,Atelier graphique,Nantes,,44000,France,EMEA,Medium
2003-01-11 00:20:00,37,100.0,646.76,4346.76,Shipped,3,1,2003,Classic Cars,S18_2870,Reims Collectables,Reims,,51100,France,EMEA,Medium
2003-02-27 22:30:00,27,100.0,828.36,3528.36,Shipped,3,2,2003,Classic Cars,S18_2870,"Anna's Decorations, Ltd",North Sydney,NSW,2060,Australia,APAC,Medium
2003-03-12 19:30:00,23,100.0,887.8,3187.8,Shipped,4,3,2003,Classic Cars,S18_2870,Heintze Collectables,Aaarhus,,8200,Denmark,EMEA,Medium
2003-08-20 00:50:00,39,100.0,2123.16,6023.16,Shipped,4,8,2003,Classic Cars,S18_2870,Gift Depot Inc.,Bridgewater,CT,97562,USA,NA,Medium
2003-07-17 10:00:00,27,100.0,1184.76,3884.76,Shipped,4,7,2003,Classic Cars,S18_2870,Herkku Gifts,Bergen,,N 5804,Norway,EMEA,Medium
2003-04-14 08:35:00,38,100.0,1165.84,4965.84,Shipped,4,4,2003,Classic Cars,S18_2870,Online Diecast Creations Co.,Nashua,NH,62005,USA,NA,Medium
2003-10-21 23:30:00,27,100.0,1469.88,4169.88,Shipped,4,10,2003,Classic Cars,S18_2870,Muscle Machine Inc,NYC,NY,10022,USA,NA,Medium
2004-08-14 03:30:00,40,100.0,910.4,4910.4,Shipped,1,8,2004,Classic Cars,S18_2870,Euro Shopping Channel,Madrid,,28034,Spain,EMEA,Medium
2004-03-24 23:00:00,24,100.0,831.36,3231.36,Shipped,1,3,2004,Classic Cars,S18_2870,Collectable Mini Designs Co.,San Diego,CA,91217,USA,NA,Medium
2004-03-23 14:30:00,44,100.0,2453.44,6853.44,Shipped,2,3,2004,Classic Cars,S18_2870,Mini Caravy,Strasbourg,,67000,France,EMEA,Medium
2004-03-06 13:00:00,37,100.0,1477.04,5177.04,Cancelled,2,3,2004,Classic Cars,S18_2870,"UK Collectables, Ltd.",Liverpool,,WX1 6LT,UK,EMEA,Medium
